"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","25-29",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","30-34",4,2
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","35-39",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","40-44",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","45-49",3,1
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","50-54",4,1
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","55-59",5,1
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","65-69",9,5
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","70+",3,6
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","25-29",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","45-49",4,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","70+",3,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","70+",4,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","2",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","50-54",3,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","55-59",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","35-39",6,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","45-49",4,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","65-69",3,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","25-29",3,1
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","45-49",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","65-69",6,4
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","70+",6,3
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","45-49",4,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","55-59",5,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","60-64",7,3
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","70+",5,1
"嚴重特殊傳染性肺炎","2021","22","新北市","林口區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","35-39",NA,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","45-49",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","40-44",4,2
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","70+",21,23
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","50-54",4,1
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","M","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","U","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","深坑區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","瑞芳區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","瑞芳區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","鶯歌區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","新竹市","香山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","中壢區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","中壢區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","八德區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","八德區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","八德區","F","否","70+",2,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","八德區","M","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","八德區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","大溪區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","大溪區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","大溪區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","F","否","30-34",2,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","楊梅區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","楊梅區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","蘆竹區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","蘆竹區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","空值","空值","M","是","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","空值","空值","M","是","25-29",2,1
"嚴重特殊傳染性肺炎","2021","22","花蓮縣","花蓮市","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","25-29",12,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","30-34",17,5
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","35-39",7,3
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","苗栗市","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","高雄市","前金區","M","否","15-19",1,NA
